,host_id,name,host_name,host_is_superhost,neighbourhood,neighbourhood_cleansed,beds,price,review_scores_rating
3204,98096620,Lonsdale Lakes,Kerleys Coastal Holidays,f,,Greater Geelong,3.0,$320.00,97.0
3205,27192016,"BARWON BEACH STYLE, BARWON HEADS",Getaway Rentals,f,,Greater Geelong,4.0,$454.00,
3206,84586909,WATERFRONT TWO - Position Perfect,Great Ocean Road Holidays,f,,Surf Coast,3.0,$358.00,90.0
3207,165694751,Hurdit,Elizabeth,f,"Portland, Victoria, Australia",Glenelg,6.0,$155.00,100.0
3208,51748440,Pomora Townhouse 28a,Reservations Team,f,"Torquay, Victoria, Australia",Surf Coast,5.0,$422.00,90.0
3209,261681867,Location! Views!...No better spot!!!,Baz & Gill,t,,Surf Coast,4.0,$300.00,99.0
3210,261720489,Shelter Skenes Creek,Amelia,t,,Colac Otway,6.0,$172.00,97.0
3211,261620895,Iron Dog Holiday Retreat,Lisa And Jason,f,"Portarlington, Victoria, Australia",Greater Geelong,3.0,$460.00,95.0
3212,23012645,Beachside Bliss with Secure yard l  Pet Friendly,Lisa,f,,Colac Otway,6.0,$324.00,97.0
3213,261695094,Deluxe Suite Room,Huinan,f,,Colac Otway,1.0,$142.00,90.0
3214,261695094,Queen Room with Shared Toilet,Huinan,f,,Colac Otway,1.0,$499.00,
3215,261695094,Queen Room with Shared Bathroom,Huinan,f,,Colac Otway,1.0,$499.00,100.0
3216,261695094,Budget Queen Room with Shared Bathroom,Huinan,f,,Colac Otway,1.0,$121.00,93.0
3217,261695094,Quadruple Room with Private Bathroom,Huinan,f,,Colac Otway,2.0,$241.00,88.0
3218,9000700,"""Leafy Retreat"" an enchanting, private bungalow",Leigh,t,,Greater Geelong,1.0,$115.00,100.0
3219,11825744,Sue’s Place - Bedroom 1,Sue,t,"Lara, Victoria, Australia",Greater Geelong,1.0,$79.00,99.0
3220,146676099,Tantalizing Torquay with Roof Top Coastal Views,Joanne,t,"Torquay, Victoria, Australia",Surf Coast,3.0,$194.00,100.0
3221,262561412,Robeathyn: Ocean view getaway for Family & Friends,Claire,t,"Cape Bridgewater, Victoria, Australia",Glenelg,5.0,$280.00,100.0
3222,51748440,Beach Road Classic 40,Reservations Team,f,"Torquay, Victoria, Australia",Surf Coast,3.0,$458.00,100.0
3223,51748440,Great Ocean Retreat 5-7,Reservations Team,f,,Surf Coast,4.0,$341.00,
3224,49147612,★ Central Geelong Cottage ★ B'fast WiFi ☀ King Bed,Jack,t,"Geelong West, Victoria, Australia",Greater Geelong,2.0,$229.00,98.0
3225,263130372,Across the road from the beach and shops,Paul,f,,Surf Coast,1.0,$232.00,90.0
3226,263162236,Cedar View (54 Merrett st),James,f,,Moyne,3.0,$150.00,94.0
3227,51748440,Great Ocean Retreat 43,Reservations Team,f,,Surf Coast,7.0,$410.00,90.0
3228,68601670,Thunder Point Cottage,Langleys Accommodation,t,,Warrnambool,4.0,$308.00,97.0
3229,51748440,Park Lane Rarity 1-11,Reservations Team,f,"Torquay, Victoria, Australia",Surf Coast,6.0,$369.00,80.0
3230,51748440,Puebla Casa 28,Reservations Team,f,"Torquay, Victoria, Australia",Surf Coast,6.0,$320.00,100.0
3231,31695566,Sunset over sea,Sheree,t,"Warrnambool, Victoria, Australia",Warrnambool,6.0,$205.00,98.0
3232,263381272,Private Homely Studio with Fireplace and Gardens,Silvana,f,"Grovedale, Victoria, Australia",Greater Geelong,1.0,$65.00,100.0
3233,23012645,Ocean Loft - Pet Friendly Free Wifi,Lisa,f,,Colac Otway,4.0,$381.00,100.0
3234,57989365,Spacious Home. Metres to the Beach. Sleeps 10,Rich,t,"Torquay, Victoria, Australia",Surf Coast,6.0,$417.00,100.0
3235,68601670,Shore Shanks,Langleys Accommodation,t,,Moyne,5.0,$407.00,100.0
3236,129945846,LOCKINGTON,Queenscliff And Coastal,f,"Point Lonsdale, vic, Australia",Queenscliffe,7.0,$449.00,95.0
3237,129945846,GALWAY COTTAGE,Queenscliff And Coastal,f,"Queenscliff, vic, Australia",Queenscliffe,4.0,$463.00,
3238,264399970,Waterview Cabin,Kelly And Daniel,f,"Portland, Victoria, Australia",Glenelg,3.0,$216.00,90.0
3239,43168991,Sea Haze - family beach house in Ocean Grove,Claire,f,"Ocean Grove, Victoria, Australia",Greater Geelong,6.0,$357.00,100.0
3240,27192016,OUTSTANDING OCEAN GROVE,Getaway Rentals,f,,Greater Geelong,4.0,$507.00,100.0
3241,264617022,3 Bedroom Riverview Villa,Rohan And Nicole,f,"Allansford, Victoria, Australia",Warrnambool,6.0,$303.00,100.0
3242,264617022,Budget Family Cabin,Rohan And Nicole,f,"Allansford, Victoria, Australia",Warrnambool,2.0,$135.00,
3243,29902659,Hampton Grove,BGHoliday,f,"Ocean Grove, Victoria, Australia",Greater Geelong,7.0,$776.00,95.0
3244,111669163,Farnham Lodge,Jess,t,,Warrnambool,2.0,$164.00,98.0
3245,23957321,LUCY`S LANE ▶︎ The House,Sarah,f,"Port Fairy, Victoria, Australia",Moyne,3.0,$329.00,91.0
3246,210260701,Three Bed Room House with Ocean View,Mirjeta,t,"Apollo Bay, Victoria, Australia",Colac Otway,5.0,$473.00,94.0
3247,84586909,"Beach, Bush & Birds",Great Ocean Road Holidays,f,,Surf Coast,4.0,$317.00,90.0
3248,84586909,SCOBLES- Coastline Views,Great Ocean Road Holidays,f,,Surf Coast,5.0,$237.00,
3249,84586909,Lorne Bach,Great Ocean Road Holidays,f,,Surf Coast,6.0,$595.00,96.0
3250,84586909,Bayview Number Two,Great Ocean Road Holidays,f,,Surf Coast,3.0,$255.00,90.0
3251,84586909,"Kiara - Warm, Spacious and Free WiFi",Great Ocean Road Holidays,f,,Surf Coast,7.0,$642.00,89.0
3252,84586909,Magnum - Space for everyone including your pet & FREE WIFI,Great Ocean Road Holidays,f,,Surf Coast,5.0,$360.00,94.0
3253,84586909,BANOOL - Golf on your doorstep,Great Ocean Road Holidays,f,,Surf Coast,5.0,$322.00,93.0
3254,84586909,The Shed,Great Ocean Road Holidays,f,,Surf Coast,7.0,$882.00,89.0
3255,84586909,"ON THE DECK - Classy, Comfortable Beach House",Great Ocean Road Holidays,f,,Surf Coast,3.0,$289.00,95.0
3256,178389368,Beach and Gum trees seriously calm 2,Kerri,t,,Greater Geelong,2.0,$80.00,
3257,210260701,Deluxe King Room · Deluxe King Room at Coastal Motel,Mirjeta,t,"Apollo Bay, Victoria, Australia",Colac Otway,1.0,$237.00,97.0
3258,210260701,Twin Room at Coastal Motel,Mirjeta,t,"Apollo Bay, Victoria, Australia",Colac Otway,2.0,$193.00,97.0
3259,265691406,Golf Course Retreat with Pool At Barwon Heads,Ryanandlilli,t,"Connewarre, Victoria, Australia",Greater Geelong,3.0,$208.00,92.0
3260,98153017,Industrial  Style 1 Bedroom Apartments,Ann,t,"Geelong, Victoria, Australia",Greater Geelong,1.0,$200.00,96.0
3261,184478901,The Lowe Down,Shasta,f,"Ocean Grove, Victoria, Australia",Greater Geelong,6.0,$650.00,100.0
3262,72775507,CARINYA Garden Retreat,Skye,t,"Wallington, Victoria, Australia",Greater Geelong,3.0,$193.00,100.0
3263,105976136,Estuary Reef Unit,Smiley,t,"Port Campbell, Victoria, Australia",Corangamite,2.0,$186.00,94.0
3264,27617907,Deluxe Eco Retreat- No 9,Carol,t,,Surf Coast,0.0,$260.00,97.0
3265,68601670,Iluka - Perched On East Beach,Langleys Accommodation,t,,Moyne,5.0,$765.00,100.0
3266,105976136,Bay Reef Cottage,Smiley,t,"Port Campbell, Victoria, Australia",Corangamite,2.0,$200.00,100.0
3267,29902659,Raven Retreat,BGHoliday,f,"Ocean Grove, Victoria, Australia",Greater Geelong,10.0,"$1,516.00",90.0
3268,261695094,32 Scenic Apollo Guesthouse,Huinan,f,"Apollo Bay, Victoria, Australia",Colac Otway,6.0,"$2,500.00",
3269,19867443,Costin Castle,Aylha,f,"Apollo Bay, Victoria, Australia",Colac Otway,7.0,$750.00,95.0
3270,65703150,"Coastal Beach House, Torquay",Kate,f,,Surf Coast,4.0,$460.00,97.0
3271,98153017,Luxury King SPA Suites,Ann,t,,Greater Geelong,1.0,$194.00,97.0
3272,98153017,New York Style 2 Bedrooms Apartments with Balcony,Ann,t,"Geelong, Victoria, Australia",Greater Geelong,2.0,$303.00,95.0
3273,98153017,Executive Queen Room,Ann,t,"Geelong, Victoria, Australia",Greater Geelong,1.0,$178.00,93.0
3274,17021748,Great Ocean Road Studio,Rebecca,f,"Fairhaven, Victoria, Australia",Surf Coast,2.0,$350.00,80.0
3275,6358765,~ SAGE~ Spacious Home in Geelong (sleeps10),Lorraine,t,,Greater Geelong,6.0,$424.00,99.0
3276,84586909,Surf Central,Great Ocean Road Holidays,f,,Surf Coast,3.0,$362.00,97.0
3277,6170914,3 Bedroom Condo - Access to pool and tennis court,Retreats Victoria,f,"Torquay, Victoria, Australia",Surf Coast,4.0,$490.00,95.0
3278,94585074,"Kiel House, Nelson.",Neil,f,"Nelson, Victoria, Australia",Glenelg,4.0,$200.00,100.0
3279,261695094,32 Scenic two bedroom apartment,Huinan,f,,Colac Otway,2.0,$292.00,60.0
3280,146599937,The Kazbah: self-contained on the Great Ocean Road,Kaz,f,"Fairhaven, Victoria, Australia",Surf Coast,1.0,$166.00,100.0
3281,58118233,"Seaspray,Regular rates",John & Carolyn,t,"Johanna, Vic, Australia",Colac Otway,2.0,$220.00,100.0
3282,51678707,Sophisticated Family Retreat in Torquay,Ocean Edge Holiday Rentals: Rebecca,t,"Torquay, Victoria, Australia",Surf Coast,4.0,$300.00,94.0
3283,62190299,Apartment in the Heart of Barwon Heads,Rosalind,t,"Barwon Heads, Victoria, Australia",Greater Geelong,1.0,$165.00,98.0
3284,32797761,Grange 332 Cumberland Resort - Lorne Holiday Stays,Lorne Holiday,t,,Surf Coast,3.0,$401.00,100.0
3285,268950116,Otways Escape (Barramunga Cabins),Barramunga,t,"Barramunga, Victoria, Australia",Colac Otway,3.0,$159.00,98.0
3286,264617022,Studio- Pet Friendly,Rohan And Nicole,f,"Allansford, Victoria, Australia",Warrnambool,1.0,$125.00,97.0
3287,264617022,Cabin- Pet Friendly,Rohan And Nicole,f,"Allansford, Victoria, Australia",Warrnambool,3.0,$176.00,90.0
3288,228829785,Unique riverside Boathouse in central Barwon Heads,Jenni,t,"Barwon Heads, Victoria, Australia",Greater Geelong,5.0,$310.00,99.0
3289,27192016,SERENITY BARWON HEADS,Getaway Rentals,f,,Greater Geelong,4.0,$336.00,100.0
3290,131657913,Queen Spa Room,Jenny,t,"Port Campbell, Victoria, Australia",Corangamite,1.0,$153.00,94.0
3291,269624566,Farm Stay on the Valley,Ruth,t,"Newfield, Victoria, Australia",Corangamite,3.0,$150.00,97.0
3292,269931203,QUALITY ACCOMMODATION ONLY 200M FROM BEACH!,Jacquie,t,"Ocean Grove, Victoria, Australia",Greater Geelong,7.0,$685.00,99.0
3293,270590174,“La Baracca” Aireys Inlet,Holly,t,,Surf Coast,7.0,$230.00,98.0
3294,1842081,Tiny House with Private Waterfalls and Rainforest,Vita,f,"Tanybryn, Victoria, Australia",Colac Otway,2.0,$281.00,99.0
3295,149491738,Driftwood House,Hearns Accommodation,f,,Moyne,3.0,$238.00,90.0
3296,270935536,"Forrest Guesthouse, Lake Elizabeth Suite, Queen Bed",Michelle,t,"Forrest, Victoria, Australia",Colac Otway,1.0,$183.00,100.0
3297,271141837,Otway Cottage - Cosy | Peaceful | Private,Ed,f,"Beech Forest, Victoria, Australia",Colac Otway,4.0,$217.00,100.0
3298,98362024,Beautifully Appointed Beach house,Great Ocean Retreats,f,,Surf Coast,4.0,$350.00,
3299,271747619,Comfortable family beach holiday home,Jacqueline,f,,Greater Geelong,5.0,$300.00,100.0
3300,256742433,Fiona's Village Retreat - Barwon Heads,Fiona,t,"Barwon Heads, Victoria, Australia",Greater Geelong,3.0,$146.00,100.0
3301,176246108,Kokomo (Waterways - Park - Cafe),Craig,f,"Point Lonsdale, Victoria, Australia",Greater Geelong,7.0,$471.00,100.0
3302,13050422,Noah’s Studio country lifestyle w Ocean views,Paulina,t,"Narrawong, Victoria, Australia",Glenelg,2.0,$180.00,100.0
3303,29902659,Sea Galleon,BGHoliday,f,"Ocean Grove, Victoria, Australia",Greater Geelong,7.0,$466.00,95.0
3304,57716728,Eco Shipping Container Re-Treat Great Ocean Road,Renee,t,"Bellbrae, Victoria, Australia",Surf Coast,1.0,$107.00,100.0
3305,57716728,Mexican-inspired Cactus Re-Treat Caravan,Renee,t,"Bellbrae, Victoria, Australia",Surf Coast,3.0,$107.00,99.0
3306,98449588,Southern Ocean Motor Inn,Asip,f,,Corangamite,2.0,$153.00,92.0
3307,98449588,Southern Ocean Motor Inn,Asip,f,,Corangamite,1.0,$164.00,94.0
3308,98449588,Southern Ocean Motor Inn,Asip,f,,Corangamite,1.0,$192.00,100.0
3309,98449588,Southern Ocean Motor Inn,Asip,f,,Corangamite,1.0,$141.00,92.0
3310,98449588,Southern Ocean Motor Inn,Asip,f,,Corangamite,3.0,$191.00,95.0
3311,173093061,RIVERVALE ON HOPKINS with continental breakfast,Christine,t,"Warrnambool, Victoria, Australia",Warrnambool,4.0,$191.00,99.0
3312,58521297,Sunny Seaside Studio,Michael,t,"Lorne, Victoria, Australia",Surf Coast,3.0,$149.00,97.0
3313,144746450,Location location location,Kade,t,,Greater Geelong,3.0,$179.00,99.0
3314,214781922,Reel 'Em Inn @ Portland - Ocean Views & Fishing!,Nicole,t,,Glenelg,5.0,$166.00,100.0
3315,25905894,Modern abode with good proximity to all you need.,Natalia,f,"Corio, Victoria, Australia",Greater Geelong,1.0,$125.00,
3316,8576136,"The Mews Retreat, St Leonards",Ranie,f,"Saint Leonards, Victoria, Australia",Greater Geelong,1.0,$119.00,100.0
3317,21741397,Waterview,Melanie,t,"Queenscliff, Victoria, Australia",Queenscliffe,5.0,$450.00,98.0
3318,98548795,Queen Room @ Olde Maritime,Raj,t,,Warrnambool,1.0,$174.00,80.0
3319,99605173,St. Peter's Accommodation Cape Bridgewater,Samantha,t,"Cape Bridgewater, Victoria, Australia",Glenelg,1.0,$165.00,98.0
3320,98548795,Twin Room @ Olde Maritime,Raj,t,,Warrnambool,2.0,$190.00,100.0
3321,98548795,Premium Queen Room @ Olde Maritime,Raj,t,,Warrnambool,1.0,$219.00,100.0
3322,98548795,Premium Twin Room @ Olde Maritime,Raj,t,,Warrnambool,2.0,$206.00,100.0
3323,98548795,Deluxe Spa Room @ Olde Maritime,Raj,t,,Warrnambool,1.0,$209.00,93.0
3324,98548795,Family Mezzanine @ Olde Maritime,Raj,t,,Warrnambool,3.0,$272.00,90.0
3325,98548795,Heritage Queen Room @ Olde Maritime,Raj,t,,Warrnambool,1.0,$220.00,
3326,98548795,Heritage Family Mezzanine @ Olde Maritime,Raj,t,,Warrnambool,3.0,$255.00,100.0
3327,98548795,2 Bedroom Apartment @ Olde Maritime,Raj,t,,Warrnambool,3.0,$276.00,90.0
3328,29902659,Art Studio One,BGHoliday,f,,Greater Geelong,7.0,$414.00,100.0
3329,84586909,Milville,Great Ocean Road Holidays,f,,Colac Otway,3.0,$264.00,90.0
3330,53120171,Bower's Nest; Eclectic Relaxed Beach House,Nikki,f,"Barwon Heads, Victoria, Australia",Greater Geelong,2.0,$251.00,100.0
3331,68322088,Ebenezer3,Tsehay,f,,Greater Geelong,1.0,$50.00,82.0
3332,84586909,Hopetoun Views,Great Ocean Road Holidays,f,,Surf Coast,4.0,$400.00,100.0
3333,40355811,EAST BEACH HAVEN,Russell,f,"Port Fairy, Victoria, Australia",Moyne,8.0,$400.00,97.0
3334,129945846,QPO QUEENSCLIFF,Queenscliff And Coastal,f,"Queenscliff, vic, Australia",Queenscliffe,6.0,$719.00,100.0
3335,25768281,"A large, modern townhome in old Barwon Heads.",Emily,f,"Barwon Heads, Victoria, Australia",Greater Geelong,4.0,$420.00,96.0
3336,191635286,The Grey House,Gillian & Rick,t,"Penshurst, Victoria, Australia",Southern Grampians,2.0,$160.00,100.0
3337,275928695,Castle on the Hill,Phil,f,,Colac Otway,6.0,$600.00,91.0
3338,78248448,Barwon Views,Matthew,f,"Ocean Grove, Victoria, Australia",Greater Geelong,4.0,$850.00,100.0
3339,69465267,Rip n View,Chris,t,"Point Lonsdale, Victoria, Australia",Queenscliffe,4.0,$392.00,98.0
3340,276704366,A true 'Beach' experience,Shane,f,"Peterborough, Victoria, Australia",Moyne,12.0,$210.00,85.0
3341,98644390,Penthouse #303,Tim,f,,Surf Coast,3.0,$599.00,100.0
3342,6170914,Gorgeous 2 Bedroom Townhouse,Retreats Victoria,f,"Torquay, Victoria, Australia",Surf Coast,2.0,$454.00,100.0
3343,152421069,Blackwood Tree Unit Timboon- Relax & Explore GOR,Liz,t,"Timboon, Victoria, Australia",Corangamite,1.0,$201.00,99.0
3344,13009658,The Boomerang: Possum: Johanna Beach,Mark & Roz,t,"Johanna, Victoria, Australia",Colac Otway,2.0,$490.00,100.0
3345,155714451,The beach shack with the baby blue door,Taylor,t,,Greater Geelong,4.0,$206.00,98.0
3346,276099105,Sunny Apartment Right on The Main Street of Lorne,Jenny,f,"Lorne, Victoria, Australia",Surf Coast,6.0,$300.00,98.0
3347,237993232,"Pinnacle of Comfort on the Bellarine, Curlewis.",Adrian,f,"Curlewis, Victoria, Australia",Greater Geelong,4.0,$162.00,95.0
3348,98362024,Beach Getaway- FH112,Great Ocean Retreats,f,,Surf Coast,3.0,$300.00,100.0
3349,2735592,Otway Mist,Margaret,t,"Apollo Bay, Victoria, Australia",Colac Otway,5.0,$161.00,99.0
3350,225459189,Beachside,Bellarine Getaways (Vic) Pty Ltd,f,"Saint Leonards, Victoria, Australia",Greater Geelong,4.0,$511.00,
3351,224057409,Whites Beach Holiday Haven,Catherine,f,"Torquay, Victoria, Australia",Surf Coast,4.0,$195.00,98.0
3352,113930917,Bungalow In East Geelong Smart Clean Modern Green,Matthew,f,"East Geelong, Victoria, Australia",Greater Geelong,1.0,$168.00,99.0
3353,225459189,Majestic Sun,Bellarine Getaways (Vic) Pty Ltd,f,,Greater Geelong,6.0,$459.00,90.0
3354,27192016,"SENSATIONAL SEABANK, BARWON HEADS",Getaway Rentals,f,,Greater Geelong,5.0,$321.00,60.0
3355,13009658,The Boomerang: Tree Frog: Johanna Beach,Mark & Roz,t,"Johanna, Australia",Colac Otway,2.0,$490.00,100.0
3356,168066985,Geelong West Townhouse perfection for up to 4,Nicholas,t,"Geelong West, Victoria, Australia",Greater Geelong,3.0,$174.00,98.0
3357,368665179,MARLIN - your family getaway,Lani,f,,Greater Geelong,8.0,$400.00,97.0
3358,4824121,Willy Wagtail - a private cosy studio in Forrest,Carol,t,"Forrest, Victoria, Australia",Colac Otway,1.0,$200.00,100.0
3359,279624373,Wahroonga Cottage,Michelle,t,"Hamilton, Victoria, Australia",Southern Grampians,3.0,$203.00,100.0
3360,263130372,2 Bedroom Unit - Perfect for a getaway!,Paul,f,"Lorne, Victoria, Australia",Surf Coast,2.0,$322.00,100.0
3361,53105784,"The Otway Haven - rainforest, nature and relax.",Laurence,t,"Tanybryn, Victoria, Australia",Colac Otway,2.0,$228.00,98.0
3362,273935903,Amy的彩虹小屋,Amy,f,"Apollo Bay, Victoria, Australia",Colac Otway,1.0,$100.00,90.0
3363,273935903,Amy 的一楼公寓（Amy's ground floor）,Amy,f,"Apollo Bay, Victoria, Australia",Colac Otway,3.0,$150.00,84.0
3364,94124102,The Lightkeeper's Cottage Cape Otway,Light Keeper,f,"Cape Otway, Victoria, Australia",Colac Otway,8.0,$341.00,90.0
3365,293563631,Campbell Point House,Meg,f,,Greater Geelong,17.0,"$10,750.00",
3366,104022814,SEAVIEW - ocean views from a modern townhouse,Otway Retreats,f,,Colac Otway,4.0,$427.00,95.0
3367,53483056,The Pix',Haven Retreat,f,"Geelong West, Victoria, Australia",Greater Geelong,1.0,$159.00,92.0
3368,94124102,Lighthouse Lodge B&B Cape Otway,Light Keeper,f,"Cape Otway, Victoria, Australia",Colac Otway,0.0,$248.00,90.0
3369,270156917,Central Highton Airbnb,Trevor,t,"Highton, Victoria, Australia",Greater Geelong,2.0,$129.00,97.0
3370,205611366,Wattleview Cottage,Suzie,t,"Hamilton, Victoria, Australia",Southern Grampians,5.0,$95.00,99.0
3371,39222232,Cows Craters Coast Lakes & Mountains -all so close,Tess,f,"South Purrumbete, Victoria, Australia",Corangamite,2.0,$95.00,100.0
3372,17054915,BIG4 Port Fairy  Curlew Cabin 2,Jenni,t,,Moyne,3.0,$233.00,100.0
3373,183642050,The Beach Shack Lorne,Daryl,f,,Surf Coast,2.0,$310.00,100.0
3374,80823974,"Yalloak House, Birregurra",Emily,t,"Birregurra, Victoria, Australia",Colac Otway,7.0,$260.00,98.0
3375,277237127,Aireys Inlet Pool Side Bliss,Kelly,f,,Surf Coast,6.0,$790.00,100.0
3376,8937204,"""BirchHaven"" - Relax in historic Birregurra",Cris,f,"Birregurra, Victoria, Australia",Colac Otway,4.0,$156.00,97.0
3377,282969138,The zen den,Shane,f,"Torquay, Victoria, Australia",Surf Coast,2.0,$70.00,86.0
3378,283035742,Beaks by the Beach @SkenesCreek Apollo Bay,Renay,f,"Skenes Creek, Victoria, Australia",Colac Otway,7.0,$525.00,
3379,51748440,Everlasting Holiday 11,Reservations Team,f,,Surf Coast,8.0,$710.00,
3380,283104613,CV SAFE -GEELONG STUDIO-Walk CBD Hospital Water,Timothy,t,"East Geelong, Victoria, Australia",Greater Geelong,1.0,$143.00,99.0
3381,283071425,Beach View 80metres to Beach  FREE WIFI & Cleaning,Trish,t,"Skenes Creek, Victoria, Australia",Colac Otway,10.0,$507.00,97.0
3382,51678707,Edge Water Luxury Living by the Sea,Ocean Edge Holiday Rentals: Rebecca,t,"Clifton Springs, Victoria, Australia",Greater Geelong,6.0,$314.00,96.0
3383,51678707,Edgewater Luxury living By the sea,Ocean Edge Holiday Rentals: Rebecca,t,"Clifton Springs, Victoria, Australia",Greater Geelong,9.0,$321.00,97.0
3384,152301204,"Location, Location!! - Ocean Grove Beach Shack",Glenda,f,"Ocean Grove, Victoria, Australia",Greater Geelong,4.0,$264.00,90.0
3385,270935536,"Forrest Guesthouse, Forrest Suite, King Bed or twin singles",Michelle,t,,Colac Otway,1.0,$229.00,98.0
3386,270935536,"Forrest Guesthouse, Barwon Suite, King bed or twin singles, plus sofa bed/trundle",Michelle,t,,Colac Otway,2.0,$256.00,98.0
3387,270935536,"Forrest Guesthouse, Otway Suite, King bed or twin singles, plus sofa bed/trundle",Michelle,t,,Colac Otway,2.0,$256.00,100.0
3388,98362024,Family Holiday Property - AS124,Great Ocean Retreats,f,,Surf Coast,5.0,$350.00,100.0
3389,22596753,Sunrise Holiday Home,Felicity - Airready Management,t,"Ocean Grove, Victoria, Australia",Greater Geelong,4.0,$206.00,87.0
